Product ID,Order ID,Product Name,Customer ID,Customer Name,Quantity,Order Date,Unit Price,Total Price,Category
4230,10329,Refrigerator,1080,Mark Martinez,3,2022-04-22,118.96,356.88,Home Appliances
6637,10631,Smartphone,1188,Maria Moody,4,2024-10-13,763.72,3054.88,Electronics
8313,10311,Lipstick,1133,Alexis Hunt,5,2023-03-20,23.31,116.55,Beauty
7276,10380,Yoga Mat,1157,Steve Phillips,3,2024-04-08,428.41,1285.23,Sports
8383,10695,T-Shirt,1132,Loretta Crane,2,2025-05-20,24.04,48.08,Clothing
2400,10231,Jacket,1114,Adam Snyder,5,2021-02-02,65.24,326.2,Clothing
4040,10690,Yoga Mat,1011,Brandi Caldwell,3,2024-02-01,35.17,105.51,Sports
7329,10287,Foundation,1136,Michael Beard,2,2023-08-15,34.38,68.76,Beauty
8260,10711,Dumbbell Set,1067,Jennifer Barber,5,2021-01-19,209.34,1046.7,Sports
7119,10770,Smartwatch,1041,Joshua Parker,2,2025-05-14,977.36,1954.72,Electronics
8041,10249,Perfume,1000,Jamie Thomas,3,2021-03-15,58.83,176.49,Beauty
9751,10512,Vacuum Cleaner,1041,Stephen Padilla,3,2022-04-16,335.69,1007.07,Home Appliances
1030,10130,T-Shirt,1037,Nicole Boone,4,2022-01-21,148.89,595.56,Clothing
8794,10730,Microwave,1190,Robert King,5,2023-05-06,995.22,4976.1,Home Appliances
8074,10415,Sweater,1052,Ashlee Smith,4,2024-05-02,126.09,504.36,Clothing
2739,10291,Vacuum Cleaner,1024,Erin Curtis,2,2021-02-20,487.68,975.36,Home Appliances
5028,10095,Air Conditioner,1001,Christine Whitehead,3,2023-11-24,759.74,2279.22,Home Appliances
3572,10196,Perfume,1186,John Lynn,1,2022-05-09,92.82,92.82,Beauty
3387,10406,Tennis Racket,1084,Marie Wells,5,2024-07-28,63.22,316.1,Sports
7419,10989,Vacuum Cleaner,1014,Anna Alvarez,3,2021-10-08,298.05,894.15,Home Appliances
2797,10187,Lipstick,1161,Parker Johnson,5,2022-03-16,42.24,211.2,Beauty
8518,10177,Moisturizer,1093,David Flynn,4,2022-08-16,81.1,324.4,Beauty
6603,10071,Jeans,1103,Alexander Byrd,1,2023-09-01,123.59,123.59,Clothing
6111,10559,Refrigerator,1196,Sergio Castro,2,2025-08-09,368.89,737.78,Home Appliances
5305,10501,Smartwatch,1182,Amanda Arnold,1,2023-03-01,1292.87,1292.87,Electronics
1763,10723,Lipstick,1095,Michelle Fernandez,1,2025-01-27,15.05,15.05,Beauty
4054,10736,Smartwatch,1008,Diana Padilla,5,2021-03-19,917.62,4588.1,Electronics
3835,10991,Microwave,1015,William Montgomery,5,2021-05-20,934.33,4671.65,Home Appliances
9866,10442,Lipstick,1061,Cynthia Lucas,1,2022-10-12,98.78,98.78,Beauty
1680,10050,Foundation,1160,Melanie Wilson,5,2023-09-30,42.62,213.1,Beauty
2901,10711,Jacket,1062,Kelly Jones,1,2021-09-12,98.69,98.69,Clothing
9215,10426,Laptop,1143,Willie Castillo MD,2,2025-06-07,808.54,1617.08,Electronics
6269,10743,Dress,1039,Ashley Miller,1,2023-03-08,78.57,78.57,Clothing
1000,10418,Laptop,1194,Katherine Murphy,4,2025-02-16,879.92,3519.68,Electronics
7273,10058,Jacket,1055,William Rodriguez,4,2021-08-16,62.71,250.84,Clothing
5250,10829,Air Conditioner,1075,Christopher Lopez,5,2025-05-27,668.64,3343.2,Home Appliances
9125,10332,Lipstick,1167,Robert Davis,3,2025-07-04,25.94,77.82,Beauty
7584,10170,Football,1080,Mary Trujillo,1,2022-07-09,430.43,430.43,Sports
1009,10172,Laptop,1006,Alyssa Patton,3,2022-03-07,625.72,1877.16,Electronics
6398,10215,Foundation,1097,Linda Goodman,1,2024-09-07,99.62,99.62,Beauty
1690,10872,Smartphone,1155,Robert Chang,1,2022-05-16,1489.02,1489.02,Electronics
5875,10138,Dress,1043,Raven Cox,2,2024-06-12,162.81,325.62,Clothing
1389,10627,Laptop,1198,Stephen Ballard,1,2023-03-21,453.71,453.71,Electronics
8510,10023,Microwave,1150,Dorothy Moore,2,2021-05-28,615.08,1230.16,Home Appliances
1234,10567,Tennis Racket,1065,Richard Horn,3,2021-06-05,310.08,930.24,Sports
2467,10696,Shampoo,1032,Tyler Delgado,1,2025-01-26,6.4,6.4,Beauty
6556,10501,Smartphone,1166,Debbie Padilla,4,2021-09-17,292.53,1170.12,Electronics
9704,10594,Washing Machine,1167,Melissa Sanders,4,2025-03-21,1097.98,4391.92,Home Appliances
6106,10077,Washing Machine,1096,Sherry Vasquez,2,2023-01-23,159.99,319.98,Home Appliances
9402,10146,T-Shirt,1131,Steven Hoffman,1,2025-07-02,182.51,182.51,Clothing
8593,10549,Smartphone,1104,Nancy Barron,3,2022-11-01,440.43,1321.29,Electronics
8480,10216,Refrigerator,1103,Laura Jones,2,2023-03-07,267.47,534.94,Home Appliances
4062,10882,Refrigerator,1157,Alexander Rojas,3,2022-08-15,733.18,2199.54,Home Appliances
8619,10778,Vacuum Cleaner,1183,Latoya Cooper,3,2021-06-07,564.97,1694.91,Home Appliances
6266,10122,Smartwatch,1078,Lisa Gonzales,4,2023-02-17,1152.12,4608.48,Electronics
3641,10179,Headphones,1009,James Taylor,4,2022-11-18,513.59,2054.36,Electronics
6792,10054,Refrigerator,1002,Timothy Haynes,1,2022-03-31,238.72,238.72,Home Appliances
2409,10710,Tennis Racket,1127,Joseph Lucas,5,2022-09-24,351.96,1759.8,Sports
6569,10405,Air Conditioner,1184,Christopher Ward,1,2022-03-29,652.63,652.63,Home Appliances
9534,10801,Dress,1188,Jennifer Nelson,5,2024-09-08,128.06,640.3,Clothing
6975,10799,Tablet,1047,Tony Baker,4,2024-07-24,1203.04,4812.16,Electronics
2263,10861,Laptop,1136,Jessica Moore,5,2021-11-06,758.11,3790.55,Electronics
2290,10901,Football,1067,Haley Santos,3,2024-11-08,321.98,965.94,Sports
6882,10255,T-Shirt,1014,Jessica Smith,3,2022-03-01,10.07,30.21,Clothing
4854,10219,Jacket,1002,Joseph Walker,5,2024-09-22,131.05,655.25,Clothing
3616,10065,Foundation,1052,Craig Love,3,2024-11-04,10.47,31.41,Beauty
9184,10707,Jeans,1146,Eric Mccoy,1,2025-02-27,187.81,187.81,Clothing
1032,10917,Jeans,1051,Erin Davis,4,2022-02-22,118.38,473.52,Clothing
9628,10063,Running Shoes,1101,Nathaniel Marshall,3,2022-06-13,392.31,1176.93,Sports
3221,10615,Dumbbell Set,1164,Hector Chapman,4,2025-01-25,331.02,1324.08,Sports
6800,10874,Yoga Mat,1037,Kelly Parker,4,2023-03-01,285.25,1141.0,Sports
4405,10206,Football,1192,Michael Lee,1,2022-04-28,406.97,406.97,Sports
3261,10918,Foundation,1050,James Hart,3,2022-11-14,23.77,71.31,Beauty
5604,10261,Smartwatch,1106,Robert Love,3,2022-10-11,1301.29,3903.87,Electronics
4729,10514,Dress,1188,Matthew Cuevas,3,2022-02-20,130.85,392.55,Clothing
8986,10609,Jacket,1140,Lisa Taylor,2,2022-03-30,96.65,193.3,Clothing
5885,10488,Football,1188,Susan Sullivan,1,2023-08-16,70.46,70.46,Sports
2658,10690,Dumbbell Set,1056,Walter Figueroa,1,2024-12-23,418.79,418.79,Sports
5496,10272,Perfume,1092,Michelle Jones,1,2022-07-29,82.21,82.21,Beauty
1098,10239,Sweater,1123,Yolanda Davis,5,2025-05-29,80.64,403.2,Clothing
1377,10139,Moisturizer,1050,John Williams,4,2025-03-18,78.18,312.72,Beauty
7306,10116,Dress,1029,Jeremiah Peterson,5,2022-07-09,110.54,552.7,Clothing
4443,10592,Washing Machine,1089,Dustin Williams,5,2025-05-14,699.26,3496.3,Home Appliances
6783,10106,Football,1100,Haley Wright,1,2022-09-20,60.2,60.2,Sports
6443,10467,Lipstick,1160,Chelsea Cunningham,4,2021-06-03,6.69,26.76,Beauty
7972,10146,Headphones,1151,Mrs. Rebecca Wilcox MD,2,2023-10-05,1303.31,2606.62,Electronics
1835,10074,Yoga Mat,1149,Madison Waters,2,2022-09-23,141.37,282.74,Sports
8145,10233,T-Shirt,1109,Stacey Mitchell,4,2021-08-16,129.27,517.08,Clothing
3438,10656,Perfume,1093,Angela Burns,4,2025-04-26,55.77,223.08,Beauty
9995,10875,Jeans,1194,Donald Escobar,1,2025-09-09,184.08,184.08,Clothing
1664,10230,Smartwatch,1133,Amy Rivas,2,2022-01-11,362.53,725.06,Electronics
6563,10052,Tennis Racket,1005,Jennifer Collins,5,2025-01-31,83.16,415.8,Sports
4061,10546,Foundation,1080,Ethan Brown,1,2023-03-04,46.26,46.26,Beauty
9078,10146,Headphones,1152,Christopher Zuniga,4,2021-12-09,547.37,2189.48,Electronics
5028,10396,Football,1173,Suzanne Mcclain,2,2022-08-24,287.41,574.82,Sports
1165,10168,Jacket,1140,Robin Hughes,1,2024-03-02,42.54,42.54,Clothing
7734,10593,Shampoo,1170,Elizabeth Henderson,5,2022-05-26,57.93,289.65,Beauty
4194,10742,T-Shirt,1097,Robert Walker,1,2021-10-13,85.11,85.11,Clothing
9296,10937,Headphones,1059,Brandon Stewart,3,2023-04-24,815.27,2445.81,Electronics
9454,10749,Shampoo,1060,John Castro,5,2021-12-01,8.9,44.5,Beauty
4537,10771,T-Shirt,1116,William Fisher,5,2022-06-15,66.5,332.5,Clothing
3838,10795,Jeans,1059,Jeanette Bowman,2,2021-03-14,86.7,173.4,Clothing
8211,10729,Air Conditioner,1034,Wendy Marshall,1,2022-11-08,497.39,497.39,Home Appliances
5157,10695,Refrigerator,1044,Kristine Arroyo,2,2022-05-07,273.81,547.62,Home Appliances
9023,10257,Tennis Racket,1047,Brian Garcia,5,2025-06-06,180.84,904.2,Sports
1531,10005,Jeans,1191,Jeffrey Ramirez,1,2021-02-08,78.62,78.62,Clothing
1259,10062,Laptop,1177,Derrick Stark,4,2023-11-21,1428.06,5712.24,Electronics
2896,10837,Jeans,1131,Jesse Ramos,5,2024-09-15,128.74,643.7,Clothing
2461,10167,Laptop,1000,David Anderson,2,2022-12-29,763.91,1527.82,Electronics
9972,10606,Sweater,1078,Alexander Oconnor,2,2023-01-29,44.04,88.08,Clothing
6371,10286,Tablet,1097,Lisa Long,5,2022-10-23,288.43,1442.15,Electronics
2298,10660,Smartwatch,1049,Rebecca Cunningham,2,2025-09-04,415.44,830.88,Electronics
7934,10014,Vacuum Cleaner,1109,Scott Mayer,1,2024-08-14,681.38,681.38,Home Appliances
8511,10897,Sweater,1041,Daniel Mason,1,2022-03-20,129.1,129.1,Clothing
2185,10472,Smartwatch,1044,Cathy Griffin,5,2021-01-03,1080.07,5400.35,Electronics
5554,10667,Smartphone,1188,Shari Andrade,2,2025-09-26,503.95,1007.9,Electronics
6200,10594,Sweater,1119,Jeff Brown,5,2025-08-08,137.77,688.85,Clothing
6956,10063,Perfume,1156,Elizabeth Vargas,3,2023-05-14,35.07,105.21,Beauty
8674,10430,Tennis Racket,1180,Jason Clay,2,2023-01-25,425.23,850.46,Sports
6899,10913,Sweater,1017,Miss Diane Turner,3,2023-03-19,90.58,271.74,Clothing
2953,10191,T-Shirt,1177,Amber Hernandez,5,2022-03-02,103.77,518.85,Clothing
1145,10046,T-Shirt,1078,Danielle Brown,5,2023-02-04,188.21,941.05,Clothing
6548,10008,Jeans,1152,Susan Alvarez,3,2025-06-21,161.42,484.26,Clothing
1421,10748,Football,1088,Anthony Wells,5,2022-09-05,442.4,2212.0,Sports
5413,10745,Refrigerator,1039,Mr. Brent Bell DVM,2,2025-05-28,857.52,1715.04,Home Appliances
9647,10404,Dumbbell Set,1131,Misty Tucker,2,2023-06-02,495.32,990.64,Sports
3696,10651,Shampoo,1194,Kristina Lambert,5,2021-03-22,76.4,382.0,Beauty
8331,10242,Lipstick,1193,William Evans,1,2023-03-17,33.55,33.55,Beauty
9595,10424,Jacket,1085,Molly Stewart,3,2023-07-27,101.6,304.8,Clothing
5921,10769,Headphones,1143,Nicole Raymond,1,2023-02-01,1487.46,1487.46,Electronics
1404,10094,Sweater,1045,Deborah Walker,3,2022-08-17,168.6,505.8,Clothing
7476,10147,Smartphone,1015,Kelly Morgan,2,2023-11-28,565.61,1131.22,Electronics
1825,10215,Sweater,1127,Karen Sims,5,2025-03-02,82.05,410.25,Clothing
9800,10068,Perfume,1007,Eric Berger,1,2022-06-05,64.11,64.11,Beauty
6969,10074,Yoga Mat,1060,David Green,3,2025-02-03,253.24,759.72,Sports
1977,10670,T-Shirt,1163,Carol Jones,4,2025-06-17,198.63,794.52,Clothing
4651,10129,T-Shirt,1003,Logan Guerra,2,2024-11-29,28.15,56.3,Clothing
9350,10876,Tablet,1014,Amanda Ramirez,3,2024-09-23,1287.9,3863.7,Electronics
9477,10461,Moisturizer,1082,Edwin Guerrero,5,2025-09-21,15.29,76.45,Beauty
2197,10123,Shampoo,1021,Holly Benson,2,2022-01-13,30.49,60.98,Beauty
3614,10345,Air Conditioner,1087,Katie Reeves,1,2022-07-01,216.99,216.99,Home Appliances
3088,10559,Jeans,1101,Lisa Ford,3,2021-01-08,185.96,557.88,Clothing
9580,10673,Dress,1138,Jordan Lambert,1,2023-04-04,48.13,48.13,Clothing
3755,10032,Smartphone,1137,Brian Nelson,1,2023-03-03,1263.35,1263.35,Electronics
1118,10685,Washing Machine,1007,Hayley Solomon,1,2023-08-16,753.64,753.64,Home Appliances
7828,10384,Laptop,1172,Connie Sanders,1,2024-09-29,1112.15,1112.15,Electronics
5366,10563,Smartphone,1192,Susan Sanders,3,2022-05-11,1256.39,3769.17,Electronics
7157,10602,Tennis Racket,1191,Taylor Gillespie,5,2023-07-08,20.51,102.55,Sports
1073,10975,Foundation,1080,Nicole Wagner,5,2023-09-02,7.58,37.9,Beauty
2230,10891,Jeans,1100,Zachary Kelly,1,2022-04-03,41.66,41.66,Clothing
9466,10507,Shampoo,1138,Gordon Hudson,4,2022-03-30,60.11,240.44,Beauty
6397,10009,Dumbbell Set,1127,Andrew Oneill,5,2021-04-11,54.04,270.2,Sports
6160,10392,Yoga Mat,1062,Joseph Hall,1,2022-03-31,356.1,356.1,Sports
3816,10332,Air Conditioner,1183,William Peck,3,2024-11-07,330.38,991.14,Home Appliances
6792,10947,Shampoo,1131,David Bass,2,2023-05-15,58.32,116.64,Beauty
3485,10076,Lipstick,1108,Sheila Pugh,4,2025-06-10,66.68,266.72,Beauty
5678,10180,Air Conditioner,1030,Michelle Collins,4,2023-12-08,576.17,2304.68,Home Appliances
4840,10730,Jeans,1119,Bethany Burns,4,2023-03-12,58.72,234.88,Clothing
7433,10393,T-Shirt,1034,Joseph Collins,2,2022-02-24,41.12,82.24,Clothing
5768,10902,Yoga Mat,1000,Mary Lopez,5,2025-03-16,470.76,2353.8,Sports
4409,10669,Jeans,1135,Jonathan Bruce,4,2023-11-22,134.48,537.92,Clothing
5656,10434,Moisturizer,1072,Gina Foster,2,2021-07-18,79.12,158.24,Beauty
9120,10050,Moisturizer,1159,Theresa Small,3,2025-06-04,22.92,68.76,Beauty
7891,10973,Jacket,1149,Charlotte Weiss,3,2022-04-26,174.84,524.52,Clothing
3010,10203,Sweater,1099,Arthur Ward,2,2022-07-10,118.06,236.12,Clothing
1789,10163,Air Conditioner,1151,Jason Mason,5,2021-05-04,196.28,981.4,Home Appliances
2445,10811,Shampoo,1040,Amy Galloway,2,2021-05-04,58.76,117.52,Beauty
4883,10665,Shampoo,1007,Mark Li,5,2023-07-04,80.68,403.4,Beauty
2312,10895,Smartwatch,1018,Joseph Roberts,2,2025-03-07,1098.49,2196.98,Electronics
7330,10363,Tennis Racket,1052,Dean Myers DVM,3,2024-05-31,400.74,1202.22,Sports
8217,10541,Lipstick,1115,James Schmidt,1,2025-09-20,41.28,41.28,Beauty
2459,10375,Football,1055,Kelly Hodge,5,2021-07-27,453.92,2269.6,Sports
3944,10545,Smartphone,1161,Megan Richardson,3,2022-09-15,1004.11,3012.33,Electronics
8406,10729,Jeans,1099,Aaron Holmes,4,2021-09-16,120.42,481.68,Clothing
1950,10565,Tablet,1102,Elizabeth Jones,2,2025-08-21,1331.05,2662.1,Electronics
6954,10829,Jeans,1067,Scott Vincent,4,2024-05-11,184.57,738.28,Clothing
5431,10668,Smartphone,1007,Samuel Brooks Jr.,2,2023-11-25,262.68,525.36,Electronics
3168,10523,Washing Machine,1139,Benjamin Harrington,5,2021-07-24,647.26,3236.3,Home Appliances
8826,10522,T-Shirt,1069,William Everett,3,2022-09-07,169.29,507.87,Clothing
7029,10297,Dress,1079,Scott Freeman,2,2023-09-07,25.4,50.8,Clothing
7563,10882,Dress,1177,Brett Rivera,2,2021-02-03,40.72,81.44,Clothing
7938,10666,Tennis Racket,1038,Janice Roberts,4,2021-04-13,60.24,240.96,Sports
5774,10183,Foundation,1141,William Holmes,5,2023-06-05,41.34,206.7,Beauty
1001,10977,Shampoo,1181,Latoya Fischer,1,2023-09-03,19.22,19.22,Beauty
1897,10602,T-Shirt,1193,Mr. Martin Thomas,5,2021-08-18,49.03,245.15,Clothing
6969,10365,Jacket,1034,Alexander Silva,5,2023-03-21,107.04,535.2,Clothing
8235,10652,Yoga Mat,1195,Gary Patterson,4,2021-02-03,498.49,1993.96,Sports
9972,10455,Headphones,1012,Steven Martin,1,2025-07-27,1368.26,1368.26,Electronics
8250,10166,Dumbbell Set,1054,Kevin Alvarez,5,2023-07-28,77.45,387.25,Sports
4690,10467,Smartwatch,1040,Shelia Murphy,5,2023-07-25,1492.03,7460.15,Electronics
8771,10572,Yoga Mat,1141,Dr. Robert Henry,4,2023-11-16,404.29,1617.16,Sports
7644,10358,T-Shirt,1113,Jennifer Sosa,1,2025-04-05,31.24,31.24,Clothing
9508,10411,T-Shirt,1168,Lori Gay,3,2024-12-20,125.78,377.34,Clothing
3932,10902,Smartphone,1168,Drew Morse,1,2022-10-03,965.67,965.67,Electronics
7354,10248,Smartphone,1060,Kenneth Glover,3,2024-04-16,252.21,756.63,Electronics
9051,10411,Smartphone,1089,Diane Freeman,4,2024-01-08,356.68,1426.72,Electronics
2356,10984,Washing Machine,1032,Dennis Smith,5,2024-03-17,316.49,1582.45,Home Appliances
3303,10426,Tablet,1133,Alexandria Hicks,2,2022-09-03,926.78,1853.56,Electronics
8709,10628,Yoga Mat,1033,Andrea Smith,3,2024-03-05,484.51,1453.53,Sports
4195,10361,Dumbbell Set,1003,Lisa Lawson,2,2023-03-29,161.29,322.58,Sports
4151,10533,Washing Machine,1137,Natasha Olson,3,2021-07-14,891.87,2675.61,Home Appliances
3518,10595,Lipstick,1000,Jessica Lynch,3,2021-10-22,43.13,129.39,Beauty
5043,10238,Smartwatch,1022,Leah Fields,2,2024-08-06,849.63,1699.26,Electronics
6494,10535,Dumbbell Set,1128,Stephanie Miller,3,2023-07-24,428.03,1284.09,Sports
5471,10852,Shampoo,1027,Thomas Keller,2,2022-10-27,21.95,43.9,Beauty
1254,10194,Lipstick,1003,Kristina Baker,3,2021-12-24,11.56,34.68,Beauty
1612,10530,Laptop,1018,Ricky Ray,2,2021-05-26,1036.12,2072.24,Electronics
7573,10178,Football,1069,Monica Freeman,3,2025-09-22,67.12,201.36,Sports
1990,10559,Laptop,1146,Jessica Cole,1,2025-07-31,1260.97,1260.97,Electronics
6288,10225,Headphones,1136,Andres Thompson,3,2023-02-03,1498.87,4496.61,Electronics
4036,10426,Lipstick,1043,Roberta Robinson,3,2022-03-10,86.31,258.93,Beauty
1505,10494,Lipstick,1185,Jose Nelson,3,2025-03-05,44.4,133.2,Beauty
9824,10784,Lipstick,1182,Anna Lewis,4,2024-05-27,82.13,328.52,Beauty
6300,10381,Jeans,1070,Richard Gallagher,2,2023-10-17,99.9,199.8,Clothing
1439,10923,Foundation,1155,Melissa Johnson,5,2021-11-10,42.79,213.95,Beauty
5494,10951,Foundation,1029,Tanya Jones,2,2025-05-19,98.9,197.8,Beauty
1744,10115,Football,1019,Stephanie Bullock,4,2025-02-01,180.04,720.16,Sports
6864,10063,Tablet,1115,Gloria Brown,3,2022-06-18,730.02,2190.06,Electronics
6506,10900,Perfume,1084,Corey Mitchell,3,2024-04-10,20.72,62.16,Beauty
9234,10226,Refrigerator,1159,Nicole Dodson,5,2021-05-20,1006.16,5030.8,Home Appliances
1513,10347,Vacuum Cleaner,1065,Michael Sanchez,4,2022-10-01,1022.08,4088.32,Home Appliances
8356,10800,Laptop,1085,Dr. Whitney Collins MD,1,2023-03-19,1167.59,1167.59,Electronics
8622,10803,Microwave,1069,Nicholas Norris,3,2025-05-10,237.08,711.24,Home Appliances
4290,10862,Shampoo,1181,Rhonda Russell,5,2022-03-06,62.73,313.65,Beauty
8300,10939,Perfume,1031,Richard Russell,2,2025-02-25,53.45,106.9,Beauty
3679,10657,Vacuum Cleaner,1159,Hector Brown,3,2023-09-05,499.2,1497.6,Home Appliances
6477,10593,Football,1098,Chad Anderson,2,2025-04-11,388.55,777.1,Sports
8970,10849,Perfume,1125,Sherri Smith,3,2022-01-16,81.42,244.26,Beauty
6334,10275,Dress,1002,Craig Tyler,4,2022-11-18,87.21,348.84,Clothing
2980,10866,Dumbbell Set,1072,David James,1,2025-03-15,239.46,239.46,Sports
3502,10268,Moisturizer,1108,Carl Lopez,3,2022-07-13,68.05,204.15,Beauty
5142,10812,Smartphone,1035,Briana Ryan,1,2023-03-13,1130.16,1130.16,Electronics
9947,10240,Foundation,1183,Lauren Rivera,1,2021-07-14,50.51,50.51,Beauty
5333,10041,Jacket,1132,Laura Hicks,4,2021-04-26,84.82,339.28,Clothing
7024,10959,Washing Machine,1112,Rebecca Williams,3,2025-06-19,609.9,1829.7,Home Appliances
5448,10960,Sweater,1012,Kevin Lambert,2,2022-06-15,115.45,230.9,Clothing
8514,10018,Perfume,1140,Erin Burton,4,2024-08-28,56.03,224.12,Beauty
8640,10276,Dumbbell Set,1181,Jennifer Schultz,4,2024-08-10,452.12,1808.48,Sports
5819,10990,Microwave,1103,Marcus Rodriguez,2,2024-09-05,1023.69,2047.38,Home Appliances
6425,10849,Tablet,1144,Richard Maxwell,3,2024-07-03,774.95,2324.85,Electronics
3204,10088,Lipstick,1072,Ashley Madden,4,2022-03-02,34.0,136.0,Beauty
2613,10821,Smartphone,1039,Thomas Vargas,3,2022-01-24,696.03,2088.09,Electronics
2358,10658,Foundation,1183,Zachary Escobar,3,2023-11-13,99.72,299.16,Beauty
4859,10959,Vacuum Cleaner,1192,Thomas Rollins,3,2024-06-30,261.0,783.0,Home Appliances
3009,10019,Dumbbell Set,1198,Stephanie Carney,1,2025-07-16,438.88,438.88,Sports
6850,10609,Tennis Racket,1015,Ashley Wheeler,3,2021-12-17,367.09,1101.27,Sports
4864,10968,Headphones,1119,Amanda Collins,4,2021-03-23,1039.96,4159.84,Electronics
3355,10463,Foundation,1082,Kathleen Galloway,2,2021-01-02,7.05,14.1,Beauty
7920,10418,Smartwatch,1095,Christopher Hernandez,4,2024-05-05,334.82,1339.28,Electronics
7960,10173,T-Shirt,1138,Amy Duarte,4,2022-01-22,22.62,90.48,Clothing
9930,10826,Microwave,1105,Jamie Campbell,3,2024-07-09,1032.31,3096.93,Home Appliances
9441,10439,Smartwatch,1099,Zachary Johnson,2,2021-08-21,1022.01,2044.02,Electronics
7083,10861,Tennis Racket,1174,Richard Oliver,4,2023-02-15,289.52,1158.08,Sports
1308,10857,Running Shoes,1115,Cheryl Brown PhD,2,2021-04-19,461.37,922.74,Sports
9561,10956,Tennis Racket,1119,Kevin Hunter,2,2022-05-16,473.14,946.28,Sports
8188,10801,Jeans,1033,Jordan Harris,3,2024-05-26,181.13,543.39,Clothing
5199,10127,Running Shoes,1135,Taylor Jacobs,1,2023-07-22,36.88,36.88,Sports
5272,10870,Laptop,1198,Benjamin Lewis,1,2021-03-04,591.42,591.42,Electronics
5490,10946,Microwave,1100,Justin Davis,3,2022-08-24,970.99,2912.97,Home Appliances
1013,11000,Headphones,1097,Daniel Hernandez,2,2025-04-23,610.2,1220.4,Electronics
8178,10086,Laptop,1096,Brian Fischer,2,2022-12-22,307.88,615.76,Electronics
6287,10760,Perfume,1111,Crystal Castillo,1,2021-09-18,29.31,29.31,Beauty
9691,10026,Lipstick,1176,Richard Ferguson,5,2021-08-12,17.67,88.35,Beauty
5826,10691,Lipstick,1027,Jackson Macdonald,4,2022-01-02,91.04,364.16,Beauty
2685,10311,Vacuum Cleaner,1165,Rick Rogers,5,2023-05-26,170.3,851.5,Home Appliances
8327,10835,Perfume,1063,Brian Garcia,5,2025-07-22,26.57,132.85,Beauty
1395,10974,Perfume,1152,Rebekah Scott,4,2024-08-08,79.09,316.36,Beauty
9707,10104,Laptop,1086,Colin Smith,1,2021-08-19,221.14,221.14,Electronics
1741,10645,Dress,1009,Matthew Hensley,4,2024-09-15,185.82,743.28,Clothing
9783,10170,Microwave,1005,Olivia Malone MD,2,2022-12-09,158.86,317.72,Home Appliances
8862,10309,Foundation,1127,John Herrera,4,2023-04-04,82.92,331.68,Beauty
9078,10158,Football,1058,Paula Miller,2,2024-08-20,395.04,790.08,Sports
9324,10414,Smartphone,1097,Evelyn Martinez,1,2024-08-22,542.0,542.0,Electronics
9454,10042,Air Conditioner,1136,Michael Woodard,1,2023-12-15,1046.76,1046.76,Home Appliances
9854,10974,Tennis Racket,1122,Jason Spencer,5,2021-02-12,47.11,235.55,Sports
7137,10461,Dress,1111,Holly Orozco,2,2024-08-11,47.67,95.34,Clothing
6548,10087,Vacuum Cleaner,1027,Peter Thompson,5,2023-02-06,877.89,4389.45,Home Appliances
8993,10982,Shampoo,1155,Stephanie Martinez,5,2021-05-02,70.01,350.05,Beauty
7429,10797,Smartphone,1084,Jessica Gardner,4,2024-08-25,452.84,1811.36,Electronics
5940,10220,Smartphone,1087,Rickey Martin,4,2021-06-26,524.12,2096.48,Electronics
2820,10738,T-Shirt,1180,Ashley Johnson,2,2023-10-04,152.32,304.64,Clothing
5751,10019,Football,1134,Jamie Brown,5,2023-06-16,336.29,1681.45,Sports
1194,10338,Jeans,1035,Robert Good,5,2021-12-20,134.96,674.8,Clothing
3510,10804,T-Shirt,1022,Shelby Collier,4,2021-11-01,183.74,734.96,Clothing
1807,10684,Laptop,1082,Theresa Jenkins,5,2021-12-16,405.55,2027.75,Electronics
3041,10566,Jacket,1104,Kendra Davis,3,2022-11-01,18.98,56.94,Clothing
7287,10650,Yoga Mat,1172,Adam Vasquez,5,2023-08-10,351.18,1755.9,Sports
3985,10001,Tennis Racket,1030,Shane Clark,3,2022-06-23,186.76,560.28,Sports
9345,10537,Shampoo,1183,James Holt,5,2023-04-04,93.5,467.5,Beauty
1405,10235,Yoga Mat,1077,David Barnett,3,2022-01-12,390.18,1170.54,Sports
2103,10570,Laptop,1082,Peter Jenkins,5,2024-04-05,1476.43,7382.15,Electronics
9834,10021,Smartwatch,1165,Amanda Larson,5,2023-06-14,1296.03,6480.15,Electronics
2412,10357,Foundation,1171,Donald Miller,5,2021-03-22,32.87,164.35,Beauty
2407,10913,Yoga Mat,1057,Brittany Smith MD,2,2021-02-20,468.74,937.48,Sports
2845,10576,Dress,1129,Meagan Bass,4,2023-11-06,185.39,741.56,Clothing
1796,10609,T-Shirt,1193,Robin Howard,4,2024-10-09,52.28,209.12,Clothing
4693,10879,Football,1088,Larry Robinson,5,2025-05-25,208.9,1044.5,Sports
5601,10952,Dumbbell Set,1081,James Harris,5,2022-05-21,344.18,1720.9,Sports
2214,10527,Perfume,1165,Jeffrey Barnes,1,2022-04-05,49.89,49.89,Beauty
3770,10763,Running Shoes,1154,Jose Mckay,4,2021-05-09,416.04,1664.16,Sports
5381,10633,Jeans,1177,Clarence Summers,5,2022-07-13,91.5,457.5,Clothing
4291,10187,Vacuum Cleaner,1086,Julie Everett,1,2024-04-04,1117.03,1117.03,Home Appliances
